"GeneID","Female1","Female2","Female3","Female4","Labium1","Labium2","Labium3","Labium4","Male1","Male2","Male3","Male4"
"gene1766",0.320277457266352,8.68293401733981,0,19.9156088974191,16.9134442650071,25.6154197923139,31.4030961623031,34.8031190805042,0,7.5820030719985,17.9908082508975,0
"gene1767",71.9535957392563,0,67.257118719136,5.1216169436844,79.0170494369484,58.685205874768,73.4110262058677,75.6460844928444,0,0,37.9027250271463,362.523770414699
"gene1768",3.71699347308301,7.72952894853211,123.17558424471,94.413063835215,46.8573472319626,55.8642984236728,27.8958583252796,47.4053571454338,0,0,5.96013901014585,7.39060568164091
"gene1771",525.916857872793,628.214111286971,557.699047484349,541.542010607008,450.668338394121,432.176046310107,439.687734385308,385.065241351914,1761.33726250159,1548.1995373561,688.368853639075,895.607617316018
"gene1772",0,0,0,0,9.90848169816771,5.21380506790712,6.91158831684669,4.4824392723344,1.97055005258653,0,0,0.842697999384202
"gene1773",4.88866778439538,0,0,0,5.86110221822683,5.69370370770737,8.14844402526269,16.5326907594048,0,0,0,0
"gene1777",0,0,0,0,0,0,0,0,0,0,0,0
"gene1781",0,0,0,0,0,0,0,0,0,0,0,0
"gene1782",25.3375055081826,3.80536161290234,3.97630139521238,55.3023661550803,70.7785554637344,63.1154498749308,70.6296565311959,78.2907823794007,120.57795771777,0,125.840754320664,121.947529739221
"gene1783",131.194679963041,140.505659553317,0,222.778517934248,129.327916729001,205.37610075332,162.661572733788,161.270119614769,0,24.0312775430152,103.133328487101,0
"gene1784",0,100.967231200753,0,0,3.15623435735716,0,4.97304393812328,0,0,0,0,0
"gene1785",0,0,0,0,0,0.198648044299097,0,0.55504383008366,0,0,0,0
"gene1786",0,0,0,0,0,0,0,0,0,0,0,0
"gene1787",0,5.04786571493522,0,0,3.95584598167171,7.2479321501289,8.48152214854096,2.67301621485394,0,0,11.9474457861733,0
"gene1789",395.735266442233,460.807865416484,403.540728984273,428.547337749692,395.372041781558,379.93588786084,403.941261579662,373.767659598605,611.89134248886,474.246113780586,533.700857869173,537.55227562265
"gene1790",0.275407668567202,4.41201346423459,155.996455140789,114.67968373902,85.8495745201148,93.454404284085,76.8335288440046,65.7944129713084,0,0,40.9071936028165,0
"gene1791",476.465317996024,346.990862400527,517.573911025099,503.653081110174,382.784416747159,392.853332337374,395.111970842973,372.794985904949,376.331909312949,214.351979252296,504.770881646433,841.024905546008
"gene1792",0,0,0,0,73.061734672242,89.1737478860077,66.8754094098433,48.7304609960547,53.6498143349365,0,0,0
"gene1793",0,0,0,0,103.353301329051,102.31384356205,91.3586101429385,86.3861436787835,0,0,0,0
"gene1794",0,0,0,0,4.14819372681227,0,0,0,0,0,0,0
"gene1795",0,0,0,0,0,0,0,0,0,0,0,0
"gene1797",30.5407432464701,37.6354445232099,40.4235291340528,47.4773890679544,21.1557880067426,20.5515590973438,16.5442515298637,19.1410829403137,100.976614837541,58.0183700681368,28.4092490637742,45.7223857380171
"gene1798",0,0,0,0,0,0.142464759042787,0,0.132687245575555,0,0,0,0
"gene1799",0,0,0,0,0,0,0,0,0,0,0,0
"gene1800",62.9863941582112,159.86069399108,35.3715661882638,150.743128430772,89.2007920436951,63.9753171270504,95.5855518572285,89.8215922263453,0,0,46.6873868776342,0
"gene1801",0,0,0,0,4.22874117781833,0,0.832864154685695,1.98953574822221,0,0,0,0
"gene1802",155.701314075887,64.1236118160587,153.585282644149,163.135520521152,162.700064906678,180.322691569531,167.177042486057,188.351715653994,75.705001166795,0,0,0
"gene1803",0,113.262729824584,5.20155705769062,0,50.8566193978931,43.8746937614583,43.501772488562,53.8502893215541,0,59.0199983975473,75.2668063080748,49.5037194070071
"gene1804",181.798888799685,0,0,136.547484804345,157.713726476258,149.848753792163,153.607812038205,178.118975248363,0,0,53.7284505410146,17.9735010121367
"gene1805",184.570622020813,0,34.4378950026414,241.934587970802,284.365832031131,221.773416628537,277.075715276644,251.849542946926,0,0,325.173718427404,672.405200221286
"gene1806",0,0,0,0,0,0,0,0,0,0,0,0
"gene1808",79.6186540355736,26.213742453977,0.177451839921215,23.7893100873546,115.901770993919,119.899130993722,143.356076689117,149.607981454032,0.664903082775732,0.499584128026436,131.719339664971,10.5206982108621
"gene1809",0,0,0,0,0,0,0,0,0,0,0,0
"gene1810",0,0,0,0,0,0,0,0,0,0,0,0
"gene1811",64.1386987186985,43.3086577222906,18.0302321259976,27.4564674780186,59.148749124454,65.6199831618505,72.8662616917819,81.4191374739894,0,0.412690367317302,83.8948719529361,109.457230498614
"gene1813",95.5329722200532,36.9751735666623,185.078511739341,206.415105526336,114.146848068834,140.835334521031,136.384150542615,141.182600656162,0,138.343398124218,88.482644470042,150.702237323632
"gene1814",44.9135389874141,25.4756421971671,8.71068485656494,43.9305382350432,38.1301117909117,34.1528870564671,37.2564582232994,33.0194248473489,0.709532527467162,0,0.328412545601265,0.151714400913026
"gene1815",119.3738640136,73.5523755978714,101.62885648529,111.905826809442,141.322709569618,151.52841719637,160.154398371283,143.750921034426,171.684655364393,172.404429496465,253.837832995808,288.80959027819
"gene1820",0,0,0,0,0,0,0,0,0,0,0,0
"gene1821",140.901250143064,158.668586276063,154.378830345716,219.965702847086,221.307147080002,230.672822281692,243.210959075329,259.209259192299,110.335423041996,110.942444227852,164.849640987527,141.38005996498
"gene1822",116.627047412664,61.5286221573348,9.57358475454691,180.393391142729,15.0311019748021,0,19.5118841572249,12.9814956965449,0,0,0,0
"gene1823",60.0470623102839,108.164982648697,32.5886895708596,42.1629023114836,15.5441608796534,24.0659521028375,28.382400394066,37.9431263621131,0,0,0,0
"gene1824",0,0,0,0,40.496914677475,75.4257987332181,64.6973889257769,105.571564082568,0,0,0,0
"gene1826",0,4.42483908477015,0,0,2.44791664692701,7.62600602620314,7.81375072254543,12.0668249726328,0,0,0,0
"gene1827",58.2958031614998,66.6207925902617,50.1108587380147,52.7978581656392,7.91249291849538,15.6630663618044,12.6435487270024,15.6011548538168,0,0,3.40813613447163,171.714701079319
"gene1828",0,0,0,0,2.61336204789173,0,0.857850079326266,0,0,0,0,0
"gene1829",0,0,0,13.8822775052498,6.47272333843152,7.99081745999433,6.24132410655333,9.8825296186103,0,0,0,0
"Or41",0.482312922110074,0,0,0,0,0,0,0,0,0,0,0
"gene1833",0,0,0,0,0,7.32964358728796,0,2.89613421051527,0,0,0,0
"gene1834",0,0,0,0,0,1.11619433587114,0.125723020907611,0.115509854233336,0,0,0,0
"gene1836",40.7395850551085,38.9758850130776,36.7861715568549,0,30.3102264915296,20.98213164894,28.5558314077099,31.8503918386363,0,0,60.9863596782213,24.6010096779133
"gene1839",72.9189838752929,68.0744474580024,65.9900749201592,178.41263223026,152.518471676516,149.849261270646,153.90001423129,134.327982877988,0,100.675883660273,0,429.459617978533
"gene1840",48.6997753719101,83.9340857546697,72.5856468743446,90.568177473318,50.2689712915852,74.9180807069521,41.3551382327537,57.0640760649452,0,0,6.20805650717229,0
"gene1841",0,0.214840458032595,72.4845724785462,210.623442633779,48.910629153203,59.9355776373695,52.1006194966961,59.4375559841148,209.800306057492,397.243631899127,95.3420788349212,0
"gene1842",483.026305101332,582.769037881154,600.822692027494,538.75904958397,499.817912581574,489.403823997806,507.207936635872,478.591290963468,1419.68016298095,1281.69859352044,635.645187564539,926.230839095024
"gene1844",44.7132450144398,253.920358604524,197.563976298377,223.423007378609,31.0870518115226,11.2832089161887,31.9591206023511,38.3263206278945,0,0,0,0
"gene1845",0,0,0,0,0,0,0,0,0,0,0,0
"gene1847",0,0,0,0,0,0,0,0,0,0,0,0
"gene1848",157.925548030453,0,0,168.615790703034,75.9744522294248,69.1676163012939,75.9921988078976,60.4617607784283,129.102521253477,68.4726812184544,0,0
"gene1849",213.049166033591,181.733846041967,302.57921393244,233.894868209578,205.633558322373,213.34799957723,223.041020624829,235.116566423438,277.58111684421,272.805770417891,182.149624165371,174.80405063846
"gene1850",0,0,0,0,0,0,0.246508643484559,0,0,0,0,0
"gene1852",0,0,0,0,0,0,1.42635405113631,0,0,0,0,0
"gene1853",181.960005983966,191.319386524816,195.872249777671,279.941631980943,229.995448187348,230.40368987664,225.687978396142,217.396904820875,103.621885307437,114.737717388387,234.882457754812,336.182813312112
"gene1854",83.7676876029868,13.4961303309261,0,0,10.85508638792,8.96329680257983,14.9656088605205,17.1873385390392,0,0,0,0
"gene1855",0,0,0,0,0,0,0,4.0076046036549,0,0,0,0
"gene1856",8.19458079344878,16.105998092902,9.69140179598835,12.2091296487219,0.475502556021057,3.41822104174932,1.96668686308423,1.11857086281052,0,0,0,0
"gene1857",7.74422190297115,0,0,0,0,0,0,0.988291208424824,0,0,0,0
"gene1858",0,0,0,0,0.18416927751175,0,0.181363653134517,0,0,0,0,0
"gene1861",79.6940972262876,0,0,137.57304798242,2.93068443112375,11.5842690148805,3.28411283268756,6.58325767839367,0,0,15.1816509479341,0.618825793051276
"gene1862",0,0,0,0,0,0,0,0.177115109824449,0,0,0,0
"gene1863",69.8904656126544,148.704003437868,0,0,4.37993639311464,15.1283248038285,6.38994472496288,12.6223375288299,0,0,0,0
"gene1864",49.9248874980307,0,32.5112525336826,37.9448918476829,34.0806863555471,21.0075534426409,24.0800022267022,22.6769486227865,0,0,0,0
"gene1866",112.216753920938,90.2133140989777,208.779738453513,180.655103517671,136.5819604771,160.311540474082,160.754449132368,175.298153094353,11.2011331114159,0,146.825888167476,36.4049168052938
"gene1867",0,0,0,0,0,0,0,0,0,0,0,0
"gene1868",43.1140357454985,73.7722393608456,48.1068860826878,66.1695146290695,42.8007271812711,40.1108293841391,40.9090355748075,36.2190161723378,0,1.80581854369478,65.6331523214921,61.1540579957744
"gene1870",16.9724917279692,0,0,0,15.9774925841334,6.47839746384042,16.1445469474481,7.41651867374945,0,0,0,0
"gene1872",3.42100466356123,14.5510119746466,126.174509874821,38.7220414130174,22.8656532258432,30.3703097134348,41.6470770218791,37.1653738582848,0,15.6021883235139,47.0879764183196,3.30423745170855
"gene1874",89.6443908330435,45.4201206158383,41.3150314965627,30.6438421967737,40.584374882789,40.9098802809182,61.3705612305535,46.0913589894033,0,31.0579668830781,0,0
"gene1875",623.302635501291,755.608213597838,725.721240688995,678.750821490015,509.895972899764,492.512069191638,499.268746167886,449.252476069714,2248.01663699106,1907.7630198815,787.760983716783,1152.20412059803
"gene1876",348.634330598166,481.862358083491,448.987735359223,410.659125955298,285.459546769712,275.353694512375,282.430641501263,227.960770583283,454.166312889212,692.100793238838,446.08865527435,601.816017406379
"gene1877",388.11475598339,440.568593514638,449.5085692341,448.844619813806,304.646159631823,264.390446214084,261.23231229201,244.463880822949,902.044335936559,86.4854451689305,407.370095924504,142.649251172596
"gene1878",119.459504704035,144.781073813584,14.0434846149545,149.940117618943,100.666850669135,74.7922250772262,86.8528711019124,102.526498688109,0,0,23.4240361709073,0
"gene1879",396.629413147319,512.185160679399,474.026341640346,469.092835577396,338.620244837937,311.590153916289,319.384183379932,290.205378153895,1102.36612095644,81.7063436462517,344.764683427373,600.904174955763
"gene1880",0.390007781039239,2.22281058811045,15.4863528750262,15.048987128318,11.2633356604877,14.024409235232,9.55122971851204,13.4258523989041,0,0,25.409818424773,0
"gene1881",69.2166955107636,0,0,168.389268070302,57.6901114324885,48.7569127007493,70.7300230967682,35.4933988297206,0,0,155.914037267327,0
"gene1883",17.7532143512659,13.0173559248562,34.4913492440114,11.4839888186619,27.6852091220195,29.0618157474593,28.6615800659649,33.67352055993,42.1110446045762,0,0,68.1015744112362
"gene1884",62.354017461543,55.3728901364635,36.757669874347,0,64.2451503440049,38.4334303707678,42.3563476667344,40.5575152007381,0,0,11.2262355171366,0
"gene1885",0,0,0,0,0.410905982372913,21.8213002624405,13.7579729703269,23.1739526164175,0,0,0,0
"gene1887",380.822707787984,521.744349141317,469.61044198713,421.177193687276,254.367239328128,260.64212596396,251.178503226731,216.271718304438,1579.98703216388,0,294.576419969664,495.021029590265
"gene1889",136.10349242571,0,134.292852484441,38.6535967053082,99.4071649848706,78.2709086978857,73.6772140202137,86.1534699380306,0,0,0,0
"gene1890",156.838052654361,12.2712366422111,110.481980474267,35.0148623887873,159.388456778258,175.89980712137,192.548009071485,180.348040650066,32.6818737979198,0,141.185844058311,0
"gene1891",305.12066492248,424.375466256497,335.50450029699,359.114314807167,313.685241116269,312.274725638181,317.767001215222,296.393405264675,1274.68684457995,0,444.531820879774,198.678911422891
"gene1893",231.809527466507,235.352863573395,216.635702985627,222.144344159385,146.208194974177,119.706908664842,153.464637306608,141.195898544347,0,290.428253723375,199.864063765246,47.8029968143144
"gene1894",0,0,0,0,187.436901730036,176.262827116652,202.283166853477,174.730147102209,0,0,0,0
"gene1895",0,0,0,0,8.62704057677623,15.3304468969955,16.9912334552546,38.2658478218546,0,0,0,0
"gene1896",46.1368317048306,48.7744447633848,45.5283087006898,48.3179897108695,30.6039888502586,40.8786270332434,48.8662404032779,61.8069509660287,0,0,0.804892311678551,0
"gene1897",0,0,0,0,0.821811964745827,0,0.404646263833144,0,0,0,0,0
"gene1898",703.322333603491,819.61634739435,803.301333431178,758.032709514924,629.668754292754,598.807255796646,582.778586498822,519.15903985173,2946.6577373308,2383.79824845171,927.38467315476,1327.7714553993
"gene1900",0,0,0,8.41637792910874,1.24091265331991,3.13422469894132,0.488803464003571,0.112273823179316,0,0,0,0
"gene1902",278.193956676098,316.114909813749,191.217213837495,262.632124062282,235.864839799975,224.344504766325,260.030579600846,241.672358967771,0,0,73.2784629690006,0.693213558947628
"gene1903",783.879076659398,893.7721121586,900.67850207834,884.486174117818,739.000712431606,698.148551689178,747.759319146062,642.35222455582,1947.26471946513,2124.36493480254,887.407188497462,1250.59192101947
"gene1904",72.8538194571738,27.6239902607058,0,0,56.2842049635306,34.2580002616186,29.4382869044938,12.8895165045165,0,0,0,0
"gene1906",22.0788933307127,10.9121233879896,5.12505305697956,11.2031410629996,6.6636241908442,9.02075104588079,7.37574191915574,8.51540233172474,0.0857290847620118,0.0644137336204532,0.0264535741199094,9.89866082988
"gene1907",0,0,0,0,4.42290854315745,8.77998044802766,7.95357689441571,3.13177048497535,0,0,0,0
"gene1908",33.3872678261719,0,0.146587253056891,40.6968959572661,78.4814142079331,72.66267300716,84.3118175718285,94.9542882049593,0,0,59.8280602007807,32.8841465017296
"gene1912",109.213385811132,31.402925187523,23.8089150635545,118.440825857051,81.4381021309812,100.835573934905,96.9600664372601,96.028962418612,122.664853273461,80.1963323370355,243.818842539671,429.876070252919
"gene1913",18.3506611781365,0,0,0,90.944251523557,85.3504537115135,92.6883079272049,115.687332893489,0,0,4.26748376494462,0
"gene1914",354.191986033319,425.748378473232,431.506066673635,430.116940566122,373.245025156814,402.173783151282,379.025344454798,373.596704739232,1256.62074405426,262.916452327048,605.613327614694,600.766495773863
"gene1915",365.835641027235,396.972317989318,518.635107983926,402.274253184213,301.864279328671,282.381912982691,286.714598705303,253.307756935827,0,0,382.841217330005,434.53925126535
"gene1916",32.6021641301882,0,1.62968231803035,33.3841899098211,47.1033212904384,32.5390270480209,71.2393523819676,99.3358015154265,0,0,94.8973408581904,48.1912996096442
"gene1918",43.0759683879303,3.57286986658391,77.6862598979472,93.2714763439035,96.909327902059,89.714791033689,105.978514595058,107.12684657041,0,0,5.0335593301397,0
"gene1920",161.79550981935,338.008897982036,0,229.921947058647,138.886222042045,130.129461321139,110.063783762615,113.019490835148,94.1402402480961,310.932991983447,76.2536752107389,63.7429486704011
"gene1921",115.819071230824,167.374285678425,57.2353787119922,177.471035627114,57.9524496234236,50.4181282623381,58.5144054108863,41.3162941981012,0,0,12.4248260761091,17.9680954479225
"gene1922",4.0269788879002,39.9915693049953,20.5641613095181,0,36.6305040507816,22.152283433099,54.037426049527,56.5904853949895,43.5366014111347,44.3946232505176,11.941480439281,17.140617368084
"gene1923",380.426627242109,376.835102250275,351.181497187429,382.810450807602,319.410916964545,282.728683187258,291.537555694405,276.309750355441,619.696466537355,1107.18817032474,495.99437927929,203.697218709386
"gene1924",115.888864035313,20.2518097765715,0,145.987465391192,114.042339863267,106.242740018487,114.863226327284,134.441988234737,0,0,23.3388366899857,0
"gene1925",78.951849447709,100.662028277107,261.849126510891,84.2524410318616,68.6242552144231,39.8768084897677,54.927091410099,42.2432279025542,0,0,162.451588983847,79.9502148696343
"gene1927",35.3199520500189,25.7471103893513,79.0128318152516,109.924379575601,177.416725415337,150.196642248219,177.857922205864,126.271018349713,0,0,46.3491548650665,100.541371779933
"gene1928",303.866460985813,212.68167468618,245.520194001654,334.86467651794,198.21151764203,175.380312501629,195.191974571339,197.230937032047,327.406415258978,49.8039520094373,193.999266631539,20.6155684487034
"gene1929",50.7606106971361,0,22.2932799781864,32.0317920238251,23.7792402555914,35.4506226082957,33.9275842183992,48.8518576791471,8.24080481451051,72.331980424517,19.0715970175293,29.154314029146
"gene1930",378.93144398398,407.020362991752,417.445594979107,400.250299373584,318.028185722274,335.809789172283,325.097946728803,284.614141759565,183.14386024456,866.556424735632,315.658322930824,642.79465134774
"gene1931",0,0,0,0,14.6624273314058,47.7581367492147,3.39742605673768,12.4857384351493,0,0,0,0
"gene1932",0,0,0,0,147.387655838718,102.4178804434,160.873107785635,131.617312724924,0,0,50.1906442959651,0
"gene1933",0.433070399524542,61.0522920575033,9.35679665193816,23.4189086155108,9.37030451690137,12.6126116075446,8.87565943514415,8.83718827369298,0,0,0,0.324173706235309
"gene1934",0,0,0,0,0,0,1.26775873792059,3.88257260452609,0,0,0,0
"gene1935",0.587725643231038,0,0,47.8580783273768,39.5147526141705,14.3075741926929,36.2596425282236,42.251996302451,0,0,0,0
"gene1936",43.7287914665366,0,0,174.143706114151,128.688282661335,114.434817701119,90.1717412928178,103.446293831842,0,0,161.832745766514,0
"gene1937",248.784927272372,238.135598518303,214.964187324593,337.922801417647,217.148923786173,197.864967950556,183.173785054208,155.728674220284,0,291.277658721861,265.896758418307,512.812265161496
"gene1938",102.896090200588,0,140.154434717174,0,66.4693980585416,51.7369887507706,65.0502429820864,52.1083565408873,0,0,0,12.640469990763
"gene1939",297.850463686614,326.351797898662,328.177670817133,258.899552679468,213.146550005354,181.851718170489,182.521293473674,159.309388677204,100.26046863302,214.918021147108,292.996785128104,375.795495072907
"gene1940",61.8420797155533,0,68.3974859080237,0,58.5753562458492,39.3939621642796,33.6484298356423,18.6848806592818,0,0,0,0
"gene1941",144.619401843579,174.771132900265,221.117170609279,209.459069417446,101.203726364435,104.535612017631,126.154423430333,95.6226245504423,0,0,32.0749586203902,2.61484232161863
"gene1942",16.1133220737746,0.186445938897714,0.0883491644618365,16.8002084458438,28.9217615172731,21.1560167178539,24.7246599296265,21.900367938922,0.331039857560317,0,0,0.141567896393365
"gene1943",19.8070903966707,11.7890591211126,15.0280863798653,50.3463055900627,17.5418298653097,17.4608391346598,18.5519457003908,22.1303885511211,0.294814035284158,6.64537809627224,0.181942568397392,56.6081534604064
"gene1946",58.2518535115869,59.2467010434865,33.1217278215549,5.59851292441661,47.5456898163499,48.2726041597525,52.0237571796093,48.4697371694725,0,130.251649601434,53.9783258147312,209.597038853786
"gene1947",318.655091107275,440.741916066082,446.289052705263,269.061574145419,257.532184341005,224.678745230658,255.85659571172,205.817038757136,942.327361173354,0,350.723565001996,239.926056165286
"gene1948",4.23793118955542,3.29239182857643,5.48735689602527,13.298988534441,50.088031493206,68.8425262816265,55.5633988031621,67.4039199628293,22.5766187020321,37.8644078934064,11.071769814666,9.48239523224336
"gene1949",134.191327249105,114.205882252311,232.176167334047,120.438368165546,51.1950924253661,52.3367305881678,49.8872815362043,59.9003301426286,0,0,0,0
"gene1950",0,0,0,0,3.95963946650262,22.8388816840468,9.50458894708077,19.7040559679699,0,0,0,0
"gene1952",0.284648429166221,0,0,0,4.04504810688254,1.34364156506442,4.6773131946489,7.24882586239277,0,0,0,0
"gene1953",0,0,0,0,9.7761038531688,8.8185400346966,5.15741530657074,5.52819205514186,0,0,0,0
"gene1954",12.8456906417183,0,27.5246639387964,0,13.5291368587318,19.2886141248813,16.2943590486553,14.706490934753,0,9.07549922853535,0,0
"gene1956",28.4115411029253,37.0204862793666,68.4021751638792,8.40422192107037,60.3165668733182,68.1348185472057,63.2874690875505,90.7931990680968,0,0,11.6350340093572,1.30742116080931
"gene1957",13.3295330236392,71.6006058874817,0,0,8.46052461547681,5.78365924660754,0.462868747837913,12.3327544547726,0,0,0,0
"gene1959",0,76.3617714963679,0,0,5.30247372036003,0.367930725527894,1.49191318143699,0,0,0,0,0
"gene1960",9.44161778597497,0,23.8385554997253,52.8192193836969,34.9547478960913,40.1230197185291,58.4528760676572,67.9510220321284,0,0,20.398459488551,0
"gene1961",34.5511438747944,18.4058865892129,6.93540941025416,144.67015860774,62.8592765307291,58.8201373897907,59.1396645596138,64.9338208035373,18.1118928128834,0,11.420629205745,7.07195991528673
"gene1964",0,0,0,0,0,0,0,0,0,0,0,0
"gene1966",144.393855209033,86.663595787479,81.258970098096,182.76510227384,81.8533344833981,89.7326063413435,74.7522903769869,90.4007607139407,0,13.1194376087852,97.656041993839,163.341856311085
"gene1968",222.950097680268,175.632074441646,288.556719084905,228.04100260986,150.045393169637,139.929559393679,155.020939531794,150.960995723108,0,0,19.699580884964,2.10010958114252
"gene1969",424.74015217573,481.804868042757,457.796045837713,446.489488681614,377.547410748613,372.886047852556,386.215056990293,350.983737369881,148.621400561888,392.169997350908,499.823397735612,692.32123085579
"gene1971",0,0,0,0,0,0,0,0,0,0,0,0
"gene1972",40.0212356335309,0,50.9002982376473,5.43905518190457,47.2048407400869,50.1200536654957,54.777773079416,49.9584969123455,0,0,54.19108416005,81.6651867897669
"gene1974",0,0,0,0,0,0,2.87440458448861,0,0,0,0,0
"gene1976",0,0,0,0,0,0,0,0,0,0,0,0
"gene1977",0,0,0,0,46.5319122398942,86.0257077305693,49.0200045329295,58.0922892306194,0,0,0,0
"gene1978",10.4552532022612,0,1.89756926615132,10.1975391637077,11.5933533227415,15.9181330248834,16.2002914608826,9.02431113477286,0,0,0,0
"gene1979",0,0,0,0,0,0.458667029113363,7.67182997771457,1.49515871843674,0,0,0,0
"gene1980",0,0,0,0,0,0,0,0,0,0,0,0
"gene1981",35.2957805962339,78.7316195772897,0.347857525279205,0,20.7539723761517,23.7424889811651,48.9431706700252,43.237740368586,0,0,0,0
"gene1982",250.197938403683,174.347409320338,312.028200175447,215.640945122301,7.64620034910851,29.4459919207746,12.3702519275888,33.3548282843378,0,51.9045461665752,0,70.2318777793993
"gene1983",0,0,60.3079079152536,120.249839806344,14.6088561683389,0,10.3901096564361,0,0,0,51.7980698217481,37.5497853887097
"gene1984",130.389435813212,275.993259836873,0,175.157082323815,70.7078476161182,84.8072358473275,75.5725069882662,90.2462823121741,0,0,135.242466217576,0
"gene1985",10.766959846497,0,43.1680623105539,0.246507731401633,38.3659459523046,61.3919924382582,43.3935846201253,66.662320190702,0,0.364960990723362,6.74473428933439,50.6839530377292
"gene1986",0,0,0,0,17.6811623702246,0,0,3.51161393488573,0,0,0,0
"gene1987",28.0343192132614,0,0,0,4.4849777719594,12.0652134945385,7.47433732482291,9.52037555680133,0,0,0,0
"gene1988",0,0,0,35.8648410267643,78.4871110092896,16.4779536152261,43.3171822234055,47.8619973347389,0,0,0,0
"gene1989",83.7880473154186,30.6659177596526,10.5682429108635,7.25697892867028,19.8959662082292,22.3873192781523,16.793890441837,37.0450152766419,43.6318706088141,5.78530755665181,17.5365734961569,40.7675593000153
"gene1990",0.514989949353304,0,0,0,12.9841836164449,21.3280168537714,32.314677784919,20.9322220581144,0,0,17.732497448671,0
"gene1992",388.341954235889,411.022780021114,419.692991033803,436.468021214851,337.78517755945,324.275210604781,319.113110421576,326.711235053975,708.216506555221,436.202587601328,476.200008065378,683.938591641293
"gene1993",0,0,0,0,4.21805804221121,6.05730162869079,1.6254001503024,4.97786677085556,0,0,0,0
"gene1994",208.129509531499,66.9074569301509,145.643597615337,244.295031050718,170.075942799303,167.233275007797,162.378765015329,169.361052486598,0,0,130.209058208965,0
"gene1995",0.17150838566008,0,69.5043195771318,0,4.87450201471983,17.260865625397,16.5685845646048,22.9050758905643,0,0,6.02129187097577,0
"gene1996",10.7839843228844,0.119721932134728,0,3.55999509030333,3.29565084430791,9.25846130392786,19.5603852443515,18.9384587013208,0,0,0,19.8171894558663
"gene1997",155.53100780538,275.082228467976,1.30676997720196,210.285851481879,134.386821697278,140.763290821442,135.117701405168,138.759868131651,0,0,290.468810744809,1.57044504497605
"gene1998",197.163833076407,194.309658765646,226.395562947064,157.267967362423,151.10323905147,141.342610350916,136.612050166167,128.049950848148,0,47.7404199983225,132.42744309759,68.1681681914732
"gene1999",148.317105413752,7.34350137038241,66.1159586984508,326.809128001637,148.424395054478,137.403537150103,124.044523665645,110.397637618452,0,31.5672182359468,189.544006342097,0
"gene2000",0,0,0,0,0,0,7.12401449959529,0,0,0,3.99549657555034,0
"gene2001",0.301636970335507,0,0,111.534183842179,78.8156808094332,74.6840971119158,49.2923378914457,54.2956208895171,0,0,0,1.12894779600042
"gene2002",97.2740820549709,81.3056235955103,5.46354832997951,7.88155109975474,118.61439515615,110.341737448637,122.196301622196,120.298446962343,0,0,0,0
"gene2003",0,0,0,0,7.57496245765719,26.8872453270384,18.0751020058712,23.1967481629613,0,0,107.703205534688,280.094213634787
"gene2005",155.888553392542,218.398276965262,193.076551336059,181.329455489377,142.303638699227,116.233056388398,123.100472376133,98.3805347620627,0,84.9332385976543,269.03535031949,0
"gene2006",699.660663464586,862.193819986263,809.911706714356,775.532531384191,601.865198908399,585.774384967071,586.01187237093,529.194645996907,2111.32921933041,1959.64145055315,856.443050954835,1205.408351275
"gene2007",24.1348272480122,38.0780251194846,19.6451365976154,3.65444944718059,18.9422650039619,29.6374217522726,26.2472410416055,28.6144853826068,0,11.4221787423825,2.22199841629387,12.6599293416147
"gene2008",0.16684046647179,4.11195960062386,21.9205214020325,18.6185839482174,39.4642908022281,42.1262914100901,44.6624316980225,66.4298287243236,0,6.85703705134324,0,29.8170079659198
"gene2011",0,0,0,0,8.62495725376809,0,11.7494317795512,0,0,0,0,0
"gene2012",0,0,0,0,0,0.9878295743745,0,6.74691410576403,0,0,0,0
"gene2013",0,0,0,0,0,2.50472925200807,0.544090959403551,0,0,0,0,0
"gene2014",411.462602860883,478.9051986921,517.685152202319,438.322485624987,280.029781669658,273.847838716941,257.35502379788,245.920149162475,117.776309151588,1010.96387329028,443.267668487796,480.771867202326
"gene2015",433.393945023026,466.841384967473,491.116475399675,400.920174351615,334.397939461415,283.900095310555,288.348316986441,258.313817593,1499.51231066147,76.5900071370937,470.156812809849,582.75556876125
"gene2016",119.724205991678,166.912751597025,154.513707523015,56.1198452339887,70.8429113061273,67.0190600518303,57.1900052884177,87.5735820798663,0,0,0,0
"gene2017",197.532526494713,145.939889607811,66.1020839484511,112.825055360849,106.701863518386,134.831647216179,118.005692730288,115.207446855786,0,0,0,0
"gene2018",311.229025992176,329.147517286937,321.556404301206,352.856644677883,205.971645848652,220.58673431149,210.268586110416,230.668815198368,534.978065276541,81.9199550021896,365.226862157509,235.893641974288
"gene2019",176.631648975311,88.9954955961942,162.588352474822,204.633923577386,56.319707137105,66.6453273895762,89.5557775120827,77.6614074048924,0,0,54.5156805855716,7.16447639769498
"gene2020",222.887168781092,285.607298624733,73.6320101873713,307.148633326434,303.671041702061,312.792695772382,299.044934195044,315.63319559907,0,81.7512619220331,231.419327616273,139.588591972762
"gene2022",5.21282843996275,174.902099069902,25.4586599797859,0,43.6646526705102,36.71966991428,18.1838545493099,44.8132145705451,0,0,0,0
"gene2023",32.3339195500532,27.2161185589619,47.1329495706905,99.418464287597,44.648576793691,47.9017502273816,52.2169613502945,63.5274580372008,6.60529695720686,0.261209538511035,44.4114811666941,0
